X,Y,Z,weapon
-188.18103,31.500067,11873.031,m4a1_silencer
-771.7452,-226.09393,11776.031,m4a1_silencer
-1285.9003,1018.9352,11843.09,m4a1_silencer
-1434.1857,461.82053,11857.838,inferno
-1954.785,513.0287,11776.031,m4a1_silencer
-1779.8108,-1129.0289,11776.031,m4a1
-203.73883,-1473.1722,11776.031,awp
-1785.7524,-797.581,11488.031,ak47
-1629.2806,-812.1782,11488.031,ak47
-1492.1185,-961.94574,11488.031,ak47
-1775.3258,1079.9474,11752.988,usp_silencer
-2506.3594,12.222342,11712.031,m4a1
-490.51556,-505.88098,11776.031,m4a1_silencer
-1862.2762,554.5784,11776.031,m4a1_silencer
-339.40485,-881.59656,11776.031,ak47
-97.109314,-748.8292,11776.031,ak47
-1621.4653,-160.08722,11776.031,fiveseven
-196.92957,-1469.8259,11776.031,deagle
-1084.3093,-1175.8141,11776.031,deagle
-993.3889,-1261.5187,11747.563,deagle
-905.86255,-1355.7202,11776.826,deagle
-2431.681,242.04645,11744.031,awp
-1431.0515,92.91301,11776.031,ak47
-933.3597,83.21937,11776.031,m4a1_silencer
-1051.5273,277.69077,11776.031,m4a1_silencer
-2121.239,885.50775,11829.031,awp
-648.0193,-1352.0194,11650.693,usp_silencer
-718.50085,-1358.9688,11648.031,usp_silencer
-1286.5632,969.60876,11776.031,usp_silencer
-1328.6647,965.27344,11776.031,usp_silencer
-1397.9686,490.40768,11868.031,usp_silencer
-1119.4391,-1162.1754,11776.031,mp9
-2109.2195,965.045,11744.031,mp9
-2058.3098,954.03125,11744.031,mp9
-2050.492,657.36444,11776.031,mp9
-1848.2378,-531.6402,11607.131,mp9
-404.958,-751.952,11791.996,m4a1_silencer
-560.4745,-1110.3864,11776.031,m4a1_silencer
-2111.0176,956.88416,11744.031,fiveseven
-1678.4612,868.5494,11776.031,deagle
-1406.6039,490.4389,11868.031,m4a1_silencer
-2259.3948,707.846,11744.031,fiveseven
-1024.16,-691.2197,11890.0625,m4a1_silencer
