X,Y,Z,weapon
475.11816,-1237.7401,-415.96875,deagle
495.14627,-1218.4042,-380.1195,mp9
185.93706,-1133.1663,-415.96875,mp9
886.158,-1641.5787,-415.96875,m4a1_silencer
886.97424,-1640.0878,-415.96875,m4a1_silencer
756.4507,-1395.6165,-415.96875,m4a1_silencer
747.5221,-1427.1248,-415.96875,m4a1_silencer
329.7042,-832.96246,-127.96875,m4a1
750.20294,-1257.2567,-415.96875,m4a1_silencer
1320.6547,-469.46326,-127.96875,awp
890.3327,-1717.901,-415.96875,m4a1_silencer
1772.1145,-1557.9431,-415.96875,p250
1745.623,-1641.4944,-415.96875,awp
919.13165,-1401.3566,-415.96875,m4a1_silencer
326.99576,-733.62024,-404.21558,m4a1_silencer
553.8379,-1234.5283,-415.96875,m4a1_silencer
1185.8274,-51.94464,-415.96875,mp9
1169.6268,-176.19165,-415.96875,mp9
1117.3491,-250.5075,-415.46875,mp9
1081.8428,-442.12292,-127.96875,fiveseven
969.25165,-298.7528,-127.96875,fiveseven
989.3566,-412.26447,-127.96875,m4a1_silencer
1920.7825,-871.8484,-343.36713,m4a1_silencer
752.2582,-1368.586,-607.96875,m4a1_silencer
699.823,-610.4458,-399.9687,m4a1_silencer
1142.7303,-898.8755,-767.96875,ak47
1475.311,-456.47314,-415.96875,usp_silencer
601.7235,-1269.9502,-415.96875,usp_silencer
-42.184692,-728.71014,-415.96875,fiveseven
1063.0057,-437.68707,-127.96875,ssg08
783.5343,-312.70447,-127.96875,deagle
1194.564,-2050.747,-407.96875,deagle
-458.6256,-852.90283,-415.96875,deagle
954.31195,-977.5283,-415.96875,m4a1
964.40967,-318.1128,-127.96875,m4a1_silencer
585.71014,-329.56958,-415.96875,m4a1
527.8651,-441.4698,-415.96875,m4a1
702.23663,-1189.0105,-415.96875,ak47
1168.2406,-2216.8618,-407.96875,inferno
708.33344,-1462.2753,-415.46875,ak47
1184.9847,-1860.0349,-639.96875,m4a1_silencer
710.8832,-1503.7963,-415.96875,ak47
1771.9329,-515.98553,-351.96875,awp
656.0265,-1437.5774,-607.96875,m4a1_silencer
1439.7386,-1856.2484,-623.96875,awp
