X,Y,Z,weapon
122.20816,81.573524,-415.96875,ak47
-63.310913,-1716.9663,-27.63147,deagle
411.25912,-1933.1212,-415.96875,ak47
340.12283,-1925.4143,-415.96875,ak47
429.33133,-2112.3616,-415.96875,ak47
1043.9713,-1213.3827,-407.96875,galilar
1724.78,-1724.7416,-415.96875,galilar
1074.5166,-681.3055,-239.96875,m4a1_silencer
1198.8036,-2259.0957,-407.96875,ak47
327.48337,102.82809,-415.96875,mac10
847.97125,-89.79755,-639.96875,ak47
348.005,-745.4589,-771.96875,ak47
117.584656,-219.34698,-415.96875,ak47
415.59036,-123.49786,-639.96875,ak47
607.60876,-142.85901,-639.96875,ak47
1101.6729,-1468.5277,-639.96875,ak47
933.7716,-1611.9283,-415.96875,ak47
794.3008,-2385.0146,-415.96875,ak47
1758.9132,-1375.0599,-415.96875,ak47
1754.2728,-1670.1482,-415.96875,awp
-29.322388,-1165.3701,-415.46875,ak47
153.52481,-1115.2842,-287.96875,ak47
165.90611,-1006.73737,-287.96875,ak47
1258.0793,-2039.4291,-407.96875,ak47
989.72125,-1376.0342,-607.96875,awp
1078.7456,-417.40613,-603.8256,ak47
133.90245,-368.48065,-415.96875,glock
1200.3495,-2421.0564,-415.96875,glock
5.031288,-292.03125,-415.96875,glock
640.6178,-1298.5862,-639.96875,glock
890.63934,-1758.4199,-415.96875,galilar
160.03102,-1012.62354,-415.96875,ak47
943.83997,-316.08203,-127.96875,ak47
409.3964,-197.1181,-639.96875,ak47
-1322.7445,-1178.169,-415.96875,ak47
198.49168,-1219.3391,-415.96875,awp
1059.7826,-1563.2173,-639.96875,ak47
430.1155,-803.89575,-391.96875,ak47
349.26794,-1276.8385,-415.96875,ak47
532.7575,-1217.5021,-415.96875,ak47
386.6285,-749.9983,-393.29688,m4a1_silencer
521.1852,-826.99805,-399.96875,m4a1_silencer
1097.932,-2445.5964,-415.96875,ak47
165.96133,-1673.711,-767.96875,awp
472.8122,-846.62286,-391.96875,ak47
376.2021,196.28543,-415.96875,ak47
936.6377,-267.48584,-639.96875,awp
396.031,-415.253,-639.96875,ak47
1316.8508,-590.2478,-639.96875,tec9
547.6227,-1098.3583,-769.96875,ak47
433.1412,-2162.459,-415.96875,ak47
513.0693,-1631.4594,-415.96875,ak47
693.52246,-1583.5887,-415.96875,ak47
727.1112,-2447.7734,-415.96875,awp
960.4966,-1648.9434,-415.96875,ak47
610.6151,-1370.6458,-415.96875,ak47
758.6511,-1664.3209,-415.96875,awp
905.0424,-1300.1316,-415.96875,glock
249.32219,59.45449,-415.96875,ak47
-329.75098,-1111.0647,-415.96875,awp
875.73254,36.97764,-639.96875,ak47
1190.1589,-557.9101,-639.96875,ak47
-425.46716,-925.3186,-415.96875,ak47
750.0548,-2428.5566,-415.96875,awp
469.24988,-1424.3878,-607.96875,ak47
656.72614,-1447.2935,-607.96875,ak47
499.8515,-1632.2189,-639.96875,tec9
174.40614,-1559.4517,-24.494446,ak47
499.78674,-1638.0232,-223.96875,ak47
882.771,-2131.7761,-415.96875,ak47
744.18396,-1231.5807,-415.96875,ak47
-62.439392,-2064.5608,-415.96875,p250
109.55672,-2141.5786,-415.96875,p250
447.7885,-1336.2877,-767.96875,glock
1545.541,-2437.1304,-559.96875,glock
774.84906,-1749.576,-415.96875,galilar
366.56955,-942.2136,-391.96875,galilar
367.6097,-854.6856,-391.96875,galilar
343.61078,-771.2013,-391.96875,galilar
941.2683,-1080.2211,-414.96875,mac10
-205.86865,-358.39807,-415.96875,ak47
886.6198,-2114.4116,-415.96875,mac10
101.27136,-146.58057,-415.96875,ak47
662.18286,-1120.3248,-415.96875,mac10
-248.23877,-1114.1605,-415.96875,ak47
342.0121,-1040.4858,-391.96875,mac10
-47.62738,-1219.9326,-415.96875,mac10
