X,Y,Z,weapon
-469.34186,1462.8406,-120.87024,ak47
-530.99243,2266.051,-117.11041,awp
-589.3459,2118.2366,-118.542786,ak47
-200.50623,1503.9729,0.5834198,m4a1
-1619.7336,1926.9019,-1.3640747,ak47
-1628.2467,2104.447,-6.8252563,hegrenade
-1497.2288,2838.781,6.882454,usp_silencer
531.2495,2100.3508,127.03125,usp_silencer
-291.51306,1772.9685,-105.776245,deagle
-317.78564,2255.5752,-120.45947,ssg08
-301.734,2101.8809,-127.70349,m4a1_silencer
-1252.3634,2355.893,19.311909,ssg08
-501.114,605.28064,8.149298,deagle
548.54785,2397.224,127.03125,awp
526.75116,2076.2827,127.16177,ak47
767.31995,2366.3254,25.079105,hegrenade
-1001.8804,2190.7207,-43.711792,m4a1_silencer
-1001.48126,2224.3281,-43.512817,m4a1_silencer
-1265.8684,2661.3176,130.03125,m4a1_silencer
-1266.1204,2663.297,130.03125,m4a1_silencer
1578.541,1209.626,0.90181637,awp
1589.48,1464.7365,0.7741251,m4a1_silencer
-427.82434,687.2629,0.031250477,ssg08
1574.1917,1003.41864,1.03125,m4a1_silencer
-368.3487,1508.1968,-126.048706,deagle
681.22943,2426.1785,127.03125,awp
1585.2762,1539.6539,0.37792253,awp
1446.8113,1746.2075,-7.6187744,m4a1_silencer
-1075.2968,1157.8564,-55.448242,elite
-491.01074,-561.23785,1.7165976,elite
1742.765,2170.3218,3.0226307,usp_silencer
1711.4028,2185.8586,2.2786942,usp_silencer
558.90234,2710.138,96.70349,usp_silencer
435.00763,1601.8021,2.585185,mp9
418.73697,1604.0603,2.8000674,mp9
371.12964,1686.4612,58.472748,p250
516.8647,2067.8215,127.2202,m4a1_silencer
308.1254,1822.0934,96.825,p250
1292.08,766.93353,-6.2020874,m4a1_silencer
1292.5509,826.4478,-1.3599854,m4a1_silencer
1266.7651,883.34753,0.0062816143,m4a1_silencer
311.281,2401.7273,97.16379,mp9
-452.56702,1032.9114,-57.62622,mp9
1308.5796,2657.1926,100.87804,ak47
1098.8307,2819.5103,127.03125,m4a1_silencer
1304.553,2651.7832,99.84766,ak47
1141.3323,2791.3376,127.03125,m4a1_silencer
-712.4444,2488.0034,-81.77722,m4a1_silencer
-2093.8542,2126.085,1.4007721,ak47
1053.6387,1206.7169,1.0837631,ak47
373.7051,2341.1743,95.51628,ak47
390.68488,2355.3481,95.428925,ak47
406.92676,2353.4214,95.51629,ak47
390.9367,1695.4974,64.81068,m4a1_silencer
1058.9364,2683.406,95.00531,ak47
-1315.8187,2680.2053,130.03125,awp
-960.0734,2343.4963,-49.96588,awp
-307.89917,1181.3473,-91.30463,awp
-1440.6489,2668.2805,61.035057,m4a1_silencer
-1321.1063,2677.3162,130.03125,awp
430.80847,1744.4152,4.0287237,awp
878.5261,1180.0574,123.10064,m4a1_silencer
1338.971,1778.8108,-5.0822144,m4a1_silencer
299.89325,1694.0497,52.990345,m4a1_silencer
366.55292,1877.657,95.74415,m4a1_silencer
-1820.9751,1857.9921,132.03125,m4a1_silencer
1047.8546,2041.3723,2.6425252,ak47
744.21204,2379.9688,27.03125,m4a1_silencer
1164.642,2038.0315,56.161186,mp9
998.5788,2353.9941,78.907776,mp9
857.4612,2260.2776,-20.75238,mp9
1114.8613,2260.5483,12.382861,mp9
-1326.7156,1230.5182,70.78125,elite
1584.9952,1909.6162,-8.492493,usp_silencer
1198.5404,3032.5896,128.4898,usp_silencer
-249.86151,1303.9023,32.093082,elite
347.98666,2065.4138,95.97836,glock
1342.6912,2599.625,87.23867,m4a1_silencer
1371.226,2583.1833,74.910934,m4a1_silencer
324.22458,2335.2861,-119.96875,mp9
-495.29254,2022.1095,-122.452576,famas
998.08826,2267.6758,16.019201,mp9
-262.65582,655.7153,1.5842342,m4a1_silencer
-1113.9552,1337.854,-111.56775,m4a1_silencer
-2014.297,1849.9282,12.051464,ak47
321.25647,2154.7705,-125.13556,hegrenade
419.44415,218.96176,-0.7062378,mp9
467.30438,195.10472,-2.071106,mp9
522.4853,174.66359,-1.2490845,mp9
-103.758484,329.7232,0.30217552,awp
-302.62463,1204.4109,-97.070496,mp9
-372.43103,2262.358,-117.909424,ak47
-1069.392,2478.435,18.138578,awp
-482.19604,2298.4224,-112.34314,usp_silencer
-479.3606,2299.385,-112.11609,usp_silencer
-1371.898,2129.6133,2.3099604,usp_silencer
-1511.7133,2839.1267,7.431041,usp_silencer
-404.33936,1712.7308,-127.66321,mp9
-402.60046,1712.4681,-127.756836,mp9
421.81354,2615.5344,95.51711,galilar
302.11655,2140.8064,98.23045,ak47
307.56006,2075.5383,97.27903,ssg08
-1791.5,2847.7483,32.603683,m4a1_silencer
-1632.1746,1636.0219,2.3212445,mp9
-1349.9547,2677.9912,130.03125,m4a1_silencer
-1265.992,2242.7083,3.8093376,galilar
-1228.9626,2677.0308,114.99687,famas
-10.626038,1348.0297,0.3130374,galilar
-497.9524,2324.9746,-110.03381,ak47
-384.93616,1610.8357,-126.79358,mp9
-386.57703,960.8103,-44.165222,mp9
1382.9902,2844.5083,116.02934,galilar
199.61195,1347.7109,0.031424522,m4a1_silencer
-2108.4043,2151.215,1.281024,ak47
1338.7152,2311.6914,16.971733,awp
1318.9355,1666.1547,1.03125,m4a1_silencer
1366.7765,1669.2311,-6.392578,m4a1_silencer
927.70245,2355.0051,-0.091796875,mp9
1408.0902,2185.4373,-6.8183594,m4a1_silencer
1003.34607,1190.1075,0.5885165,m4a1_silencer
1684.5521,1962.7355,60.03125,awp
333.18652,1559.7812,3.3056831,mp9
-1406.4993,2687.843,125.03125,awp
1458.6082,1280.9703,-11.353455,m4a1_silencer
-150.36853,330.76358,2.1601067,m4a1_silencer
-169.03864,333.0362,2.1601064,m4a1_silencer
-187.70148,311.51254,2.1601064,m4a1_silencer
-359.19702,1307.3143,-123.46942,usp_silencer
-1830.6301,1863.0114,132.03125,ak47
-556.69635,2162.1562,-121.068726,m4a1_silencer
1191.7799,2658.266,95.99851,awp
-1324.6675,2674.2886,130.03125,m4a1_silencer
-1323.8765,2673.707,130.03125,m4a1_silencer
1517.2941,967.3261,-5.9467163,usp_silencer
1516.7073,962.3431,-7.036865,usp_silencer
1568.7418,1366.557,1.03125,usp_silencer
1508.8972,1382.9648,-6.2074585,usp_silencer
1514.1833,1336.8309,-4.0930176,usp_silencer
1387.0537,2660.5688,90.40098,m4a1_silencer
1624.0358,1782.5591,-0.38659668,m4a1_silencer
1622.821,1944.0013,1.0312481,m4a1_silencer
1389.2965,2581.0996,72.192795,elite
1416.666,2493.0198,49.126717,mp9
-1168.4465,2301.1182,6.310251,m4a1_silencer
-1192.3107,2285.6953,5.861968,m4a1_silencer
-1375.8552,2703.974,125.03125,m4a1_silencer
-882.0123,2510.055,-33.732666,m4a1_silencer
-265.2782,341.51822,-1.2549438,m4a1_silencer
-276.90845,1248.833,-108.176025,m4a1_silencer
-276.76404,1334.2949,-122.753296,m4a1_silencer
-170.37903,686.58636,1.9464531,m4a1_silencer
-241.23254,653.6872,2.0250092,m4a1_silencer
-230.2699,-1117.6847,58.56379,m4a1_silencer
-270.0653,2167.0532,-126.24011,awp
-1434.3412,2200.873,0.049298763,ak47
-1566.9495,2562.036,3.201942,ak47
-1567.4906,2563.7356,3.255064,hegrenade
-1574.1967,2457.2092,0.7404146,ak47
-286.3753,660.3937,1.4037766,m4a1_silencer
-1892.6038,2304.443,0.24082088,m4a1_silencer
166.18477,1348.4182,-0.08331299,m4a1_silencer
