X,Y,Z,weapon
713.6051,1973.0472,136.03128,ak47
651.94745,2487.927,189.03125,glock
1504.4203,1057.722,158.28125,glock
2071.3542,1182.165,172.3112,m4a1_silencer
1904.693,-26.29657,186.03125,glock
2076.081,314.27148,160.03125,m4a1_silencer
1381.2452,954.5054,157.65227,ak47
2045.9562,-181.0495,262.03125,ak47
1955.2104,65.37198,125.906975,ak47
2019.7568,-175.77258,261.91336,ak47
1919.1658,610.97107,161.03125,ak47
1684.1476,131.89467,184.03125,ak47
2025.6117,-202.56177,262.03125,ak47
2042.7262,707.7416,220.03128,mac10
2400.253,888.5412,164.2699,mac10
2388.2356,938.4922,162.04822,mac10
2158.5518,656.1044,160.03125,mac10
2314.5906,1410.9666,160.03125,ak47
2342.2126,1642.4908,159.9623,mac10
2364.0784,2117.1448,132.48755,ak47
2332.9236,2155.5835,132.05463,mac10
566.54987,2098.2131,140.13982,ak47
640.0294,2478.3718,189.03125,ak47
443.51825,2577.8882,161.53125,ak47
1553.1747,126.65473,142.39432,inferno
2154.928,1235.9686,180.03125,ak47
2055.4714,8.441499,125.04861,ak47
1783.2078,1264.099,169.00421,ak47
1528.6975,1229.1605,175.69862,ak47
801.8233,1932.0114,136.68512,ak47
634.7019,1976.6576,136.03125,ak47
39.969448,1380.7308,104.03124,ak47
253.31161,1333.9744,110.76789,inferno
1344.1257,330.43665,128.03125,ak47
838.0731,2374.619,140.0843,ak47
158.01408,1242.0204,95.113235,ak47
1972.578,-47.756714,218.03125,ak47
2147.2644,354.74423,160.03125,tec9
2296.1892,-10.683716,116.266365,ak47
2261.8303,-343.17188,97.2337,ak47
1994.9097,128.9764,138.05852,awp
518.73303,2119.9717,140.13982,glock
311.59146,1838.371,128.03618,glock
853.933,2331.273,140.0843,glock
1370.0554,119.98435,132.03125,galilar
1891.2048,299.58206,161.0312,ump45
2239.4932,1219.0804,180.03125,ak47
2221.6323,1221.1149,180.03125,ak47
2351.294,915.4505,158.17331,ak47
2383.1729,839.4235,159.29196,ak47
737.7536,2124.2349,136.03131,ak47
700.03156,2205.771,136.0313,inferno
783.52527,2090.0713,136.03131,ak47
805.2211,2096.3416,136.03131,ak47
862.00934,2413.4814,140.0843,ak47
1936.5558,-206.50049,260.03125,ak47
1953.4044,-190.91364,256.03125,ak47
2063.5151,-205.59198,262.03125,ak47
407.25937,1973.1796,136.03123,inferno
1232.1008,579.78674,124.885254,ak47
909.8887,2188.5823,208.39754,awp
1370.6832,338.64676,128.03125,ak47
1241.1584,468.1736,117.56403,awp
778.1012,2588.1545,136.03146,ak47
88.21875,1253.381,95.00352,ak47
197.98718,1419.3771,105.89412,ak47
1859.939,1298.5968,168.11563,ak47
2530.3933,1107.4792,159.33559,ak47
2296.5227,107.898605,119.58364,ak47
57.764217,719.8305,80.03125,awp
812.6306,595.2323,96.03124,ak47
1477.3304,2861.8315,124.03192,ak47
1434.7134,2900.3633,128.69547,ak47
1144.8093,2669.805,131.88506,ak47
681.9788,1956.4261,136.03127,ak47
741.75464,1944.3021,136.68513,ak47
533.05225,3353.281,167.03125,awp
642.479,2926.5913,201.03125,ak47
428.48477,2995.2375,161.53125,ak47
2579.0293,-98.227234,93.26601,glock
1853.4431,363.95105,161.13121,glock
2544.5398,-44.972412,99.40455,glock
1800.0509,-340.0675,261.03125,galilar
1398.9598,969.9371,159.02577,mac10
1382.2769,1190.3397,180.11067,mac10
1208.4103,-138.10406,260.03125,galilar
2461.023,-516.00415,114.2714,ak47
1456.596,957.2637,149.46893,m4a1_silencer
1254.8745,2877.695,128.03166,galilar
1880.566,1883.8661,161.2927,m4a1_silencer
569.2225,1880.0315,136.03125,ak47
1199.4442,-80.765015,256.03125,m4a1_silencer
1833.1931,-61.53235,140.16829,ak47
1813.7217,1800.3464,160.03125,galilar
2430.5117,1118.4081,169.03125,ak47
1548.829,95.061195,132.03125,galilar
1949.0314,200.94783,160.03125,galilar
2231.0244,-242.83716,102.10748,ak47
1429.816,950.443,148.90526,ak47
407.24167,2102.8,139.96982,ak47
452.45462,2101.2634,140.13982,ak47
1873.3381,-197.43842,260.03125,ak47
2051.7441,-20.545593,220.03125,ak47
2078.5232,-214.15576,98.05207,mac10
2076.0312,-389.6371,260.02417,ak47
1340.9823,1221.9205,181.03125,ak47
2329.709,-36.771667,119.2516,ak47
1771.3396,-65.90564,142.03125,ak47
1863.4137,10.351927,132.03125,awp
2113.7036,-334.68402,96.72502,ak47
1950.5553,244.84764,160.03125,tec9
1219.5673,571.4699,123.92113,ak47
1308.5413,475.42297,119.99433,ak47
