X,Y,Z,weapon
795.1896,220.7452,134.03125,m4a1_silencer
648.8395,-231.66858,134.61588,ak47
655.94916,-193.24677,129.57619,ak47
-1338.7142,397.05536,93.03125,usp_silencer
-1091.9805,857.2455,68.03125,usp_silencer
-1198.1005,922.5738,56.03125,knife_m9_bayonet
-1012.1273,1159.9686,68.897415,usp_silencer
-292.41675,1251.9823,40.93886,mp9
1240.0846,635.7125,123.92009,mp9
1009.3185,905.4389,107.14071,famas
1216.1388,790.7318,117.291725,famas
-490.56134,-2240.818,-163.25574,fiveseven
-1029.6345,846.5935,75.02196,m4a1_silencer
-1258.0857,921.566,54.031254,m4a1_silencer
-1567.2184,1177.1787,99.03125,m4a1_silencer
-1034.5049,1121.2085,67.0339,m4a1_silencer
-1504.8201,968.1024,56.031242,m4a1_silencer
1044.4691,-158.93091,125.38803,p250
-118.72778,1126.9202,70.03125,m4a1_silencer
1290.7474,457.81897,125.94755,m4a1_silencer
-2003.9038,-1003.33136,-19.96875,famas
-1701.8022,-1144.9967,-20.578674,famas
-471.87634,854.6285,103.53905,ak47
988.5323,391.6519,132.6782,ak47
1181.2312,-824.179,2.3777213,mp9
-901.6791,-141.20941,96.78579,awp
-503.6847,621.51465,162.03125,m4a1_silencer
-1570.4629,-50.263184,103.39385,awp
1221.8782,-787.11847,3.9369855,mp9
-239.44019,-868.08234,164.03125,awp
865.4573,-253.22809,135.7555,hegrenade
-637.4015,1771.5388,31.161106,m4a1_silencer
371.28232,-563.88586,182.03125,awp
702.4968,-8.6831665,130.03125,ak47
1228.3712,846.60095,115.767044,usp_silencer
1090.1434,-1225.3561,1.031249,usp_silencer
602.7032,432.873,122.332596,elite
605.1548,478.61047,121.233536,elite
1275.5459,-296.727,107.257866,usp_silencer
-1709.6139,1006.2764,52.03125,m4a1_silencer
-1338.277,388.079,93.03126,m4a1
-1149.882,1158.8197,52.03125,m4a1_silencer
-943.73157,1423.2546,72.3165,mp9
-1315.6224,511.40872,73.03125,mp9
-267.04712,-850.05035,164.03125,m4a1_silencer
1366.1895,559.6235,131.44022,m4a1_silencer
43.360115,-777.22687,153.03125,m4a1_silencer
1093.0347,-258.46375,117.46619,m4a1_silencer
1038.6489,-256.07812,123.73708,m4a1_silencer
-1055.5569,-221.75702,106.03125,m4a1_silencer
-1301.7865,477.10428,73.63597,m4a1_silencer
-1553.7036,1164.9972,98.77307,ak47
-985.14105,-205.42181,99.817474,galilar
1108.8953,245.70418,130.53125,m4a1_silencer
-1521.5071,-247.02985,106.03125,awp
-1412.4047,-285.5924,106.03126,awp
-1575.0565,-1068.2394,-2.8916016,usp_silencer
86.4483,-891.2046,154.43207,famas
-388.33936,1169.2075,64.03125,m4a1_silencer
1382.3717,-639.1788,24.88504,m4a1_silencer
-659.7339,-257.95154,56.340134,ak47
-1353.573,520.5403,73.03125,ak47
1069.4523,363.6782,128.10057,usp_silencer
1368.7734,585.87994,131.52415,usp_silencer
1023.5493,385.23544,131.91927,usp_silencer
991.0124,48.06573,130.90111,usp_silencer
802.9169,-95.07916,134.03125,usp_silencer
44.399258,-484.59143,182.03125,mp9
465.0226,-369.9759,189.03125,m4a1_silencer
-1342.0299,1405.9292,97.95684,m4a1_silencer
-1080.5697,897.25446,68.07524,famas
-1521.9124,-323.70544,105.18222,m4a1_silencer
-742.1002,-121.73547,65.62353,ak47
-537.8241,641.8105,151.51192,famas
-667.5098,-116.9895,58.86904,ak47
-314.64014,-647.17303,35.129204,ak47
-2161.9033,-214.65717,72.383835,famas
-1302.4182,628.2768,73.03125,ak47
-1302.7761,635.3004,71.341194,ak47
-1087.402,1043.5757,68.03125,ak47
-1300.0337,428.78204,93.03124,mp9
-910.73694,1085.8884,66.03125,ak47
-598.1672,-874.16675,32.136387,ak47
-552.3269,-612.50055,32.755787,m4a1_silencer
-508.88916,-854.0448,32.03133,ak47
96.09341,-851.068,153.03125,ak47
1283.8507,-197.76825,118.28035,galilar
152.11905,-672.82104,153.7561,galilar
1280.0754,-185.81812,119.302475,awp
-490.8772,619.2797,162.03125,m4a1_silencer
599.4383,141.43246,150.62897,awp
582.7065,218.50745,156.03125,awp
